#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 921200      2.95e-01      6.34e-04      2.82e-01    4.0e-07
 921300      1.10e-01      4.26e-04      1.05e-01    4.0e-07
 921400      2.29e-01      9.38e-04      2.14e-01    4.0e-07
 921500      2.37e-01      3.08e-04      2.28e-01    4.0e-07
 921600      9.48e-02      1.05e-04      9.12e-02    4.0e-07
 921700      2.11e-01      2.54e-04      2.02e-01    4.0e-07
 921800      2.17e-01      1.09e-03      2.00e-01    4.0e-07
 921900      2.29e-01      1.54e-06      2.20e-01    4.0e-07
 922000      2.41e-01      8.94e-04      2.27e-01    4.0e-07
 922100      2.17e-01      9.13e-04      2.02e-01    4.0e-07
 922200      2.08e-01      2.67e-04      2.00e-01    4.0e-07
 922300      1.24e-01      8.44e-04      1.15e-01    4.0e-07
 922400      2.22e-01      6.43e-04      2.10e-01    4.0e-07
 922500      2.26e-01      3.64e-04      2.17e-01    4.0e-07
 922600      1.36e-01      1.06e-03      1.25e-01    4.0e-07
 922700      2.57e-01      4.61e-06      2.48e-01    4.0e-07
 922800      2.39e-01      8.71e-04      2.25e-01    4.0e-07
 922900      9.11e-02      3.59e-04      8.67e-02    4.0e-07
 923000      3.88e-01      7.09e-04      3.73e-01    4.0e-07
 923100      1.16e-01      2.15e-04      1.12e-01    4.0e-07
 923200      2.08e-01      1.33e-04      2.00e-01    4.0e-07
 923300      2.36e-01      9.34e-04      2.21e-01    4.0e-07
 923400      1.18e-01      1.10e-03      1.06e-01    4.0e-07
 923500      2.19e-01      1.13e-03      2.01e-01    4.0e-07
 923600      1.17e-01      2.39e-04      1.12e-01    4.0e-07
 923700      2.16e-01      5.51e-04      2.06e-01    4.0e-07
 923800      3.90e-01      2.85e-04      3.76e-01    4.0e-07
 923900      1.10e-01      4.01e-04      1.04e-01    4.0e-07
 924000      1.05e-01      5.09e-04      9.88e-02    4.0e-07
 924100      2.03e-01      7.75e-04      1.91e-01    4.0e-07
 924200      8.77e-02      1.60e-04      8.42e-02    4.0e-07
 924300      2.09e-01      1.93e-04      2.01e-01    4.0e-07
 924400      8.92e-02      1.76e-04      8.56e-02    4.0e-07
 924500      2.14e-01      8.16e-05      2.06e-01    4.0e-07
 924600      2.19e-01      7.22e-04      2.06e-01    4.0e-07
 924700      2.30e-01      1.05e-03      2.14e-01    4.0e-07
 924800      2.46e-01      7.16e-04      2.33e-01    4.0e-07
 924900      2.38e-01      1.50e-03      2.13e-01    4.0e-07
 925000      8.49e-02      1.23e-04      8.17e-02    3.8e-07
 925100      2.24e-01      9.45e-04      2.09e-01    3.8e-07
 925200      3.06e-01      2.93e-03      2.44e-01    3.8e-07
 925300      1.09e-01      1.28e-04      1.05e-01    3.8e-07
 925400      9.38e-02      8.02e-04      8.53e-02    3.8e-07
 925500      2.46e-01      2.05e-03      2.08e-01    3.8e-07
 925600      2.65e-01      2.75e-04      2.55e-01    3.8e-07
 925700      2.05e-01      1.54e-05      1.98e-01    3.8e-07
 925800      2.35e-01      4.43e-04      2.26e-01    3.8e-07
 925900      1.23e-01      6.80e-04      1.16e-01    3.8e-07
 926000      9.42e-02      8.74e-04      8.46e-02    3.8e-07
 926100      2.37e-01      1.09e-04      2.29e-01    3.8e-07
 926200      2.23e-01      1.08e-04      2.15e-01    3.8e-07
 926300      8.96e-02      4.05e-04      8.50e-02    3.8e-07
 926400      2.46e-01      1.20e-03      2.28e-01    3.8e-07
 926500      2.63e-01      1.10e-04      2.54e-01    3.8e-07
 926600      4.52e-01      2.48e-03      4.30e-01    3.8e-07
 926700      8.53e-02      2.30e-04      8.18e-02    3.8e-07
 926800      2.12e-01      6.18e-04      2.02e-01    3.8e-07
 926900      3.47e-01      2.82e-03      3.24e-01    3.8e-07
 927000      2.17e-01      2.09e-04      2.09e-01    3.8e-07
 927100      2.25e-01      1.27e-04      2.17e-01    3.8e-07
 927200      2.03e-01      7.35e-05      1.95e-01    3.8e-07
 927300      2.13e-01      2.53e-04      2.05e-01    3.8e-07
 927400      2.27e-01      4.74e-04      2.17e-01    3.8e-07
 927500      2.23e-01      7.34e-04      2.11e-01    3.8e-07
 927600      2.28e-01      4.48e-05      2.20e-01    3.8e-07
 927700      2.23e-01      4.32e-04      2.13e-01    3.8e-07
 927800      1.05e-01      3.74e-04      1.00e-01    3.8e-07
 927900      2.60e-01      1.77e-03      2.30e-01    3.8e-07
 928000      2.19e-01      8.72e-04      2.05e-01    3.8e-07
 928100      2.16e-01      4.79e-04      2.06e-01    3.8e-07
 928200      1.22e-01      1.05e-03      1.11e-01    3.8e-07
 928300      1.08e-01      8.68e-04      9.92e-02    3.8e-07
 928400      2.15e-01      3.36e-04      2.07e-01    3.8e-07
 928500      2.16e-01      1.73e-04      2.08e-01    3.8e-07
 928600      2.18e-01      3.02e-04      2.09e-01    3.8e-07
 928700      2.60e-01      8.90e-04      2.46e-01    3.8e-07
 928800      2.19e-01      5.53e-04      2.09e-01    3.8e-07
 928900      2.28e-01      1.36e-03      2.06e-01    3.8e-07
 929000      2.55e-01      6.30e-04      2.43e-01    3.8e-07
 929100      9.73e-02      2.91e-05      9.38e-02    3.8e-07
 929200      2.55e-01      7.09e-04      2.43e-01    3.8e-07
 929300      2.15e-01      6.58e-04      2.04e-01    3.8e-07
 929400      2.31e-01      3.76e-04      2.21e-01    3.8e-07
 929500      2.75e-01      1.58e-03      2.49e-01    3.8e-07
 929600      2.07e-01      2.47e-04      1.99e-01    3.8e-07
 929700      9.56e-02      1.47e-04      9.20e-02    3.8e-07
 929800      2.24e-01      2.25e-04      2.15e-01    3.8e-07
 929900      2.38e-01      9.38e-04      2.23e-01    3.8e-07
 930000      2.23e-01      5.63e-04      2.13e-01    3.6e-07
 930100      2.27e-01      2.95e-04      2.19e-01    3.6e-07
 930200      9.17e-02      2.01e-04      8.82e-02    3.6e-07
 930300      1.07e-01      1.55e-03      8.52e-02    3.6e-07
 930400      2.25e-01      1.27e-03      2.06e-01    3.6e-07
 930500      2.27e-01      1.38e-03      2.06e-01    3.6e-07
 930600      2.30e-01      4.44e-04      2.20e-01    3.6e-07
 930700      2.22e-01      5.33e-05      2.14e-01    3.6e-07
 930800      2.33e-01      6.30e-04      2.22e-01    3.6e-07
 930900      2.28e-01      2.08e-04      2.20e-01    3.6e-07
 931000      2.34e-01      5.43e-04      2.24e-01    3.6e-07
 931100      2.31e-01      9.49e-04      2.17e-01    3.6e-07
 931200      2.42e-01      1.24e-03      2.23e-01    3.6e-07
 931300      2.13e-01      3.10e-04      2.05e-01    3.6e-07
 931400      2.69e-01      1.06e-03      2.53e-01    3.6e-07
 931500      1.14e-01      5.64e-04      1.08e-01    3.6e-07
 931600      2.37e-01      1.16e-03      2.19e-01    3.6e-07
 931700      2.18e-01      2.10e-04      2.10e-01    3.6e-07
 931800      2.67e-01      1.31e-03      2.47e-01    3.6e-07
 931900      4.04e-01      1.01e-03      3.90e-01    3.6e-07
 932000      4.16e-01      4.51e-03      3.81e-01    3.6e-07
 932100      2.27e-01      4.18e-04      2.18e-01    3.6e-07
 932200      2.35e-01      6.53e-04      2.24e-01    3.6e-07
 932300      2.13e-01      2.05e-04      2.06e-01    3.6e-07
 932400      2.27e-01      1.16e-03      2.10e-01    3.6e-07
 932500      1.15e-01      2.23e-04      1.11e-01    3.6e-07
 932600      2.80e-01      2.61e-03      2.26e-01    3.6e-07
 932700      2.19e-01      3.26e-04      2.11e-01    3.6e-07
 932800      2.19e-01      6.63e-04      2.08e-01    3.6e-07
 932900      2.09e-01      2.94e-04      2.02e-01    3.6e-07
 933000      2.62e-01      1.29e-03      2.42e-01    3.6e-07
 933100      2.27e-01      1.34e-03      2.06e-01    3.6e-07
 933200      2.24e-01      9.08e-04      2.10e-01    3.6e-07
 933300      1.25e-01      9.52e-04      1.15e-01    3.6e-07
 933400      2.38e-01      1.02e-04      2.30e-01    3.6e-07
 933500      2.36e-01      7.39e-04      2.24e-01    3.6e-07
 933600      1.03e-01      7.67e-04      9.56e-02    3.6e-07
 933700      2.44e-01      1.79e-04      2.36e-01    3.6e-07
 933800      4.51e-01      4.87e-03      4.13e-01    3.6e-07
 933900      2.15e-01      9.13e-04      2.01e-01    3.6e-07
 934000      2.42e-01      9.57e-04      2.28e-01    3.6e-07
 934100      2.02e-01      4.43e-04      1.94e-01    3.6e-07
 934200      1.35e-01      1.13e-03      1.23e-01    3.6e-07
 934300      2.31e-01      2.83e-04      2.22e-01    3.6e-07
 934400      2.36e-01      1.02e-03      2.21e-01    3.6e-07
 934500      2.06e-01      6.04e-04      1.96e-01    3.6e-07
 934600      2.38e-01      1.07e-03      2.21e-01    3.6e-07
 934700      2.27e-01      4.56e-04      2.18e-01    3.6e-07
 934800      2.51e-01      7.33e-04      2.39e-01    3.6e-07
 934900      2.16e-01      2.20e-04      2.08e-01    3.6e-07
 935000      2.11e-01      1.74e-04      2.04e-01    3.4e-07
 935100      2.11e-01      8.01e-05      2.05e-01    3.4e-07
 935200      2.67e-01      1.35e-03      2.47e-01    3.4e-07
 935300      2.14e-01      6.49e-04      2.04e-01    3.4e-07
 935400      2.20e-01      1.13e-03      2.03e-01    3.4e-07
 935500      2.16e-01      2.26e-04      2.08e-01    3.4e-07
 935600      2.10e-01      8.31e-04      1.98e-01    3.4e-07
 935700      2.63e-01      1.12e-03      2.47e-01    3.4e-07
 935800      2.36e-01      1.58e-04      2.28e-01    3.4e-07
 935900      2.89e-01      2.31e-03      2.47e-01    3.4e-07
 936000      9.40e-02      3.70e-04      8.99e-02    3.4e-07
 936100      1.25e-01      3.70e-04      1.20e-01    3.4e-07
 936200      1.06e-01      4.21e-04      1.02e-01    3.4e-07
 936300      1.09e-01      2.95e-04      1.05e-01    3.4e-07
 936400      1.21e-01      8.64e-04      1.13e-01    3.4e-07
 936500      2.20e-01      1.46e-03      1.96e-01    3.4e-07
 936600      2.66e-01      1.04e-03      2.50e-01    3.4e-07
 936700      3.99e-01      1.29e-03      3.85e-01    3.4e-07
 936800      2.47e-01      4.46e-06      2.39e-01    3.4e-07
 936900      9.99e-02      1.33e-03      8.25e-02    3.4e-07
 937000      2.01e-01      6.91e-06      1.94e-01    3.4e-07
 937100      1.24e-01      6.37e-04      1.17e-01    3.4e-07
 937200      2.20e-01      2.40e-05      2.13e-01    3.4e-07
 937300      9.31e-02      5.05e-04      8.80e-02    3.4e-07
 937400      2.25e-01      4.18e-04      2.16e-01    3.4e-07
 937500      2.35e-01      4.78e-04      2.26e-01    3.4e-07
 937600      1.13e-01      5.91e-04      1.08e-01    3.4e-07
 937700      2.14e-01      1.59e-04      2.07e-01    3.4e-07
 937800      2.42e-01      1.45e-04      2.34e-01    3.4e-07
 937900      2.32e-01      8.79e-04      2.19e-01    3.4e-07
 938000      4.69e-01      1.51e-03      4.52e-01    3.4e-07
 938100      2.36e-01      7.47e-04      2.25e-01    3.4e-07
 938200      1.06e-01      7.00e-04      9.89e-02    3.4e-07
 938300      2.26e-01      3.63e-05      2.19e-01    3.4e-07
 938400      2.13e-01      5.98e-04      2.03e-01    3.4e-07
 938500      9.17e-02      1.70e-04      8.85e-02    3.4e-07
 938600      1.29e-01      9.53e-04      1.20e-01    3.4e-07
 938700      2.39e-01      4.60e-04      2.30e-01    3.4e-07
 938800      2.02e-01      2.23e-05      1.95e-01    3.4e-07
 938900      2.22e-01      4.90e-04      2.13e-01    3.4e-07
 939000      1.04e-01      3.55e-05      1.01e-01    3.4e-07
 939100      1.10e-01      9.06e-04      1.01e-01    3.4e-07
 939200      9.12e-02      8.22e-05      8.82e-02    3.4e-07
 939300      2.16e-01      1.97e-05      2.09e-01    3.4e-07
 939400      2.23e-01      2.75e-04      2.15e-01    3.4e-07
 939500      2.31e-01      3.82e-04      2.22e-01    3.4e-07
 939600      8.15e-02      3.55e-04      7.77e-02    3.4e-07
 939700      2.27e-01      8.19e-04      2.15e-01    3.4e-07
 939800      2.32e-01      7.51e-04      2.20e-01    3.4e-07
 939900      2.13e-01      2.73e-04      2.06e-01    3.4e-07
 940000      2.24e-01      1.50e-04      2.17e-01    3.2e-07
 940100      2.20e-01      3.06e-04      2.13e-01    3.2e-07
 940200      2.18e-01      5.64e-04      2.09e-01    3.2e-07
 940300      2.46e-01      1.98e-03      2.25e-01    3.2e-07
 940400      1.01e-01      4.35e-05      9.79e-02    3.2e-07
 940500      2.21e-01      8.80e-04      2.08e-01    3.2e-07
 940600      2.03e-01      4.81e-04      1.95e-01    3.2e-07
 940700      9.34e-02      6.71e-04      8.69e-02    3.2e-07
 940800      2.09e-01      1.58e-04      2.03e-01    3.2e-07
 940900      2.04e-01      6.06e-04      1.95e-01    3.2e-07
 941000      1.21e-01      9.85e-04      1.11e-01    3.2e-07
 941100      2.19e-01      4.00e-04      2.11e-01    3.2e-07
 941200      2.60e-01      8.08e-04      2.48e-01    3.2e-07
 941300      2.22e-01      4.51e-04      2.14e-01    3.2e-07
 941400      2.14e-01      5.82e-04      2.05e-01    3.2e-07
 941500      4.29e-01      4.91e-03      3.09e-01    3.2e-07
 941600      2.50e-01      1.04e-04      2.42e-01    3.2e-07
 941700      1.35e-01      9.37e-04      1.26e-01    3.2e-07
 941800      4.57e-01      3.73e-03      4.30e-01    3.2e-07
 941900      2.08e-01      6.87e-04      1.98e-01    3.2e-07
 942000      8.68e-02      7.00e-04      7.98e-02    3.2e-07
 942100      2.59e-01      2.22e-04      2.51e-01    3.2e-07
 942200      2.20e-01      7.78e-04      2.08e-01    3.2e-07
 942300      2.21e-01      4.44e-04      2.13e-01    3.2e-07
 942400      2.17e-01      8.38e-05      2.11e-01    3.2e-07
 942500      2.26e-01      4.43e-04      2.17e-01    3.2e-07
 942600      2.44e-01      8.36e-04      2.32e-01    3.2e-07
 942700      2.55e-01      6.32e-04      2.45e-01    3.2e-07
 942800      8.82e-02      5.72e-04      8.26e-02    3.2e-07
 942900      2.44e-01      5.45e-04      2.34e-01    3.2e-07
 943000      1.15e-01      3.19e-05      1.12e-01    3.2e-07
 943100      1.11e-01      3.16e-04      1.07e-01    3.2e-07
 943200      2.15e-01      1.13e-03      1.98e-01    3.2e-07
 943300      8.35e-02      2.04e-04      8.05e-02    3.2e-07
 943400      2.11e-01      1.92e-04      2.04e-01    3.2e-07
 943500      2.36e-01      9.08e-04      2.22e-01    3.2e-07
 943600      2.47e-01      3.99e-04      2.38e-01    3.2e-07
 943700      2.31e-01      1.02e-03      2.16e-01    3.2e-07
 943800      2.44e-01      2.66e-04      2.36e-01    3.2e-07
 943900      1.17e-01      2.90e-04      1.13e-01    3.2e-07
 944000      1.12e-01      4.94e-05      1.09e-01    3.2e-07
 944100      2.17e-01      8.44e-06      2.10e-01    3.2e-07
 944200      4.57e-01      7.84e-04      4.42e-01    3.2e-07
 944300      4.39e-01      1.30e-03      4.24e-01    3.2e-07
 944400      2.12e-01      2.26e-05      2.06e-01    3.2e-07
 944500      2.40e-01      1.00e-03      2.26e-01    3.2e-07
 944600      2.28e-01      2.44e-04      2.20e-01    3.2e-07
 944700      2.25e-01      7.01e-05      2.18e-01    3.2e-07
 944800      9.47e-02      3.15e-04      9.10e-02    3.2e-07
 944900      3.00e-01      1.42e-03      2.79e-01    3.2e-07
 945000      2.38e-01      1.11e-04      2.31e-01    3.1e-07
 945100      4.61e-01      1.00e-03      4.46e-01    3.1e-07
 945200      2.14e-01      9.84e-05      2.07e-01    3.1e-07
 945300      2.13e-01      3.30e-04      2.06e-01    3.1e-07
 945400      2.30e-01      1.38e-04      2.23e-01    3.1e-07
 945500      2.12e-01      2.38e-04      2.05e-01    3.1e-07
 945600      2.59e-01      2.09e-03      2.22e-01    3.1e-07
 945700      1.11e-01      4.58e-04      1.06e-01    3.1e-07
 945800      2.40e-01      1.29e-03      2.21e-01    3.1e-07
 945900      1.27e-01      2.43e-05      1.24e-01    3.1e-07
 946000      2.30e-01      1.64e-04      2.23e-01    3.1e-07
 946100      2.42e-01      7.54e-04      2.31e-01    3.1e-07
 946200      2.05e-01      1.08e-04      1.99e-01    3.1e-07
 946300      2.32e-01      6.84e-04      2.22e-01    3.1e-07
 946400      9.17e-02      7.10e-04      8.48e-02    3.1e-07
 946500      1.30e-01      4.41e-04      1.25e-01    3.1e-07
 946600      2.30e-01      5.56e-04      2.21e-01    3.1e-07
 946700      9.69e-02      9.53e-04      8.68e-02    3.1e-07
 946800      3.97e-01      1.66e-03      3.82e-01    3.1e-07
 946900      2.15e-01      3.18e-04      2.08e-01    3.1e-07
 947000      2.16e-01      2.10e-04      2.10e-01    3.1e-07
 947100      2.10e-01      3.93e-04      2.03e-01    3.1e-07
 947200      2.32e-01      1.06e-03      2.17e-01    3.1e-07
 947300      2.07e-01      4.52e-04      1.99e-01    3.1e-07
 947400      9.05e-02      6.14e-04      8.47e-02    3.1e-07
 947500      1.28e-01      9.20e-06      1.24e-01    3.1e-07
 947600      2.14e-01      2.52e-04      2.07e-01    3.1e-07
 947700      2.34e-01      6.07e-04      2.25e-01    3.1e-07
 947800      1.06e-01      2.69e-04      1.03e-01    3.1e-07
 947900      2.16e-01      3.23e-04      2.09e-01    3.1e-07
 948000      2.19e-01      2.28e-04      2.12e-01    3.1e-07
 948100      9.53e-02      6.29e-04      8.94e-02    3.1e-07
 948200      1.22e-01      3.67e-04      1.18e-01    3.1e-07
 948300      2.20e-01      4.96e-04      2.12e-01    3.1e-07
 948400      2.29e-01      7.81e-04      2.18e-01    3.1e-07
 948500      2.10e-01      2.50e-04      2.03e-01    3.1e-07
 948600      2.08e-01      1.84e-04      2.02e-01    3.1e-07
 948700      2.22e-01      4.33e-04      2.14e-01    3.1e-07
 948800      1.51e-01      2.48e-03      1.12e-01    3.1e-07
 948900      2.05e-01      5.71e-04      1.96e-01    3.1e-07
 949000      9.27e-02      7.10e-04      8.58e-02    3.1e-07
 949100      2.54e-01      1.98e-03      2.20e-01    3.1e-07
 949200      9.50e-02      1.18e-03      8.04e-02    3.1e-07
 949300      8.99e-02      6.12e-04      8.41e-02    3.1e-07
 949400      1.51e-01      1.55e-03      1.34e-01    3.1e-07
 949500      4.80e-01      2.72e-03      4.60e-01    3.1e-07
 949600      2.17e-01      1.33e-04      2.11e-01    3.1e-07
 949700      2.17e-01      3.31e-04      2.10e-01    3.1e-07
 949800      2.27e-01      5.15e-05      2.20e-01    3.1e-07
 949900      2.40e-01      1.35e-03      2.20e-01    3.1e-07
 950000      1.44e-01      1.89e-03      1.20e-01    2.9e-07
 950100      2.13e-01      6.19e-04      2.04e-01    2.9e-07
 950200      1.19e-01      1.19e-03      1.06e-01    2.9e-07
 950300      8.19e-02      8.69e-05      7.95e-02    2.9e-07
 950400      2.07e-01      1.41e-04      2.01e-01    2.9e-07
 950500      2.26e-01      2.58e-04      2.19e-01    2.9e-07
 950600      2.17e-01      3.36e-05      2.11e-01    2.9e-07
 950700      2.53e-01      1.57e-04      2.46e-01    2.9e-07
 950800      2.21e-01      3.04e-04      2.14e-01    2.9e-07
 950900      2.20e-01      1.71e-04      2.14e-01    2.9e-07
 951000      2.20e-01      7.71e-05      2.14e-01    2.9e-07
 951100      2.16e-01      3.60e-04      2.09e-01    2.9e-07
 951200      1.14e-01      3.66e-04      1.10e-01    2.9e-07
 951300      2.48e-01      1.98e-03      2.13e-01    2.9e-07
