#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 811400      1.11e-01      4.33e-05      9.91e-02    1.2e-06
 811500      1.10e-01      1.73e-03      7.76e-02    1.2e-06
 811600      2.30e-01      1.99e-04      2.06e-01    1.2e-06
 811700      2.21e-01      2.61e-04      1.97e-01    1.2e-06
 811800      2.20e-01      5.32e-04      1.96e-01    1.2e-06
 811900      2.37e-01      7.46e-04      2.08e-01    1.2e-06
 812000      2.19e-01      4.60e-04      1.95e-01    1.2e-06
 812100      1.15e-01      9.76e-04      9.68e-02    1.2e-06
 812200      1.25e-01      3.67e-04      1.11e-01    1.2e-06
 812300      2.31e-01      5.32e-04      2.05e-01    1.2e-06
 812400      2.29e-01      1.54e-03      1.88e-01    1.2e-06
 812500      2.47e-01      1.56e-04      2.21e-01    1.2e-06
 812600      4.27e-01      3.82e-03      3.69e-01    1.2e-06
 812700      4.37e-01      5.69e-04      3.91e-01    1.2e-06
 812800      2.46e-01      3.76e-04      2.20e-01    1.2e-06
 812900      1.10e-01      6.38e-04      9.61e-02    1.2e-06
 813000      2.38e-01      5.66e-05      2.13e-01    1.2e-06
 813100      2.21e-01      5.26e-04      1.96e-01    1.2e-06
 813200      2.48e-01      6.52e-06      2.22e-01    1.2e-06
 813300      1.23e-01      1.26e-03      1.00e-01    1.2e-06
 813400      2.12e-01      6.24e-04      1.87e-01    1.2e-06
 813500      2.31e-01      8.96e-04      2.01e-01    1.2e-06
 813600      2.26e-01      6.16e-04      2.00e-01    1.2e-06
 813700      2.24e-01      5.72e-05      2.01e-01    1.2e-06
 813800      1.17e-01      7.26e-04      1.02e-01    1.2e-06
 813900      2.31e-01      8.40e-04      2.02e-01    1.2e-06
 814000      4.31e-01      1.04e-03      3.85e-01    1.2e-06
 814100      2.50e-01      1.77e-04      2.24e-01    1.2e-06
 814200      2.32e-01      1.26e-04      2.07e-01    1.2e-06
 814300      2.05e-01      1.70e-04      1.84e-01    1.2e-06
 814400      9.67e-02      3.09e-05      8.66e-02    1.2e-06
 814500      2.22e-01      3.95e-04      1.98e-01    1.2e-06
 814600      2.24e-01      5.24e-04      1.99e-01    1.2e-06
 814700      2.33e-01      2.37e-04      2.09e-01    1.2e-06
 814800      2.25e-01      5.28e-04      2.00e-01    1.2e-06
 814900      1.34e-01      6.70e-04      1.18e-01    1.2e-06
 815000      2.29e-01      5.36e-04      2.04e-01    1.2e-06
 815100      2.26e-01      1.06e-03      1.95e-01    1.2e-06
 815200      1.01e-01      4.49e-04      8.94e-02    1.2e-06
 815300      2.46e-01      9.63e-05      2.21e-01    1.2e-06
 815400      1.01e-01      7.05e-05      9.12e-02    1.2e-06
 815500      2.40e-01      7.56e-04      2.13e-01    1.2e-06
 815600      2.20e-01      1.13e-04      1.98e-01    1.2e-06
 815700      1.24e-01      5.13e-04      1.10e-01    1.2e-06
 815800      2.35e-01      2.20e-04      2.12e-01    1.2e-06
 815900      2.58e-01      1.39e-03      2.21e-01    1.2e-06
 816000      2.30e-01      3.19e-04      2.07e-01    1.2e-06
 816100      2.36e-01      3.36e-05      2.12e-01    1.2e-06
 816200      9.70e-02      8.68e-04      8.18e-02    1.2e-06
 816300      2.30e-01      9.13e-04      2.02e-01    1.2e-06
 816400      2.25e-01      1.05e-04      2.03e-01    1.2e-06
 816500      1.16e-01      3.29e-04      1.04e-01    1.2e-06
 816600      2.33e-01      6.18e-05      2.10e-01    1.2e-06
 816700      2.43e-01      9.81e-04      2.13e-01    1.2e-06
 816800      2.51e-01      3.01e-04      2.26e-01    1.2e-06
 816900      1.56e-01      2.13e-03      1.19e-01    1.2e-06
 817000      1.16e-01      5.79e-04      1.02e-01    1.2e-06
 817100      2.62e-01      1.48e-03      2.23e-01    1.2e-06
 817200      2.43e-01      9.96e-04      2.13e-01    1.2e-06
 817300      2.40e-01      3.85e-04      2.16e-01    1.2e-06
 817400      2.24e-01      2.33e-04      2.01e-01    1.2e-06
 817500      2.23e-01      5.32e-04      1.99e-01    1.2e-06
 817600      2.67e-01      1.21e-03      2.32e-01    1.2e-06
 817700      2.49e-01      5.30e-04      2.22e-01    1.2e-06
 817800      2.38e-01      1.13e-03      2.06e-01    1.2e-06
 817900      2.13e-01      2.91e-04      1.92e-01    1.2e-06
 818000      2.29e-01      2.98e-04      2.06e-01    1.2e-06
 818100      2.28e-01      2.13e-04      2.05e-01    1.2e-06
 818200      1.45e-01      1.40e-03      1.21e-01    1.2e-06
 818300      3.01e-01      2.22e-03      2.45e-01    1.2e-06
 818400      2.30e-01      4.45e-04      2.06e-01    1.2e-06
 818500      2.22e-01      1.09e-04      2.00e-01    1.2e-06
 818600      2.11e-01      4.52e-04      1.88e-01    1.2e-06
 818700      2.53e-01      1.40e-03      2.16e-01    1.2e-06
 818800      8.81e-02      1.31e-04      7.92e-02    1.2e-06
 818900      2.52e-01      7.87e-04      2.23e-01    1.2e-06
 819000      2.07e-01      1.30e-04      1.87e-01    1.2e-06
 819100      2.42e-01      6.58e-04      2.15e-01    1.2e-06
 819200      1.44e-01      2.07e-03      1.08e-01    1.2e-06
 819300      2.21e-01      7.71e-04      1.95e-01    1.2e-06
 819400      2.18e-01      3.63e-04      1.96e-01    1.2e-06
 819500      2.07e-01      5.67e-04      1.84e-01    1.2e-06
 819600      2.48e-01      6.97e-04      2.21e-01    1.2e-06
 819700      2.22e-01      3.54e-04      1.99e-01    1.2e-06
 819800      2.29e-01      5.41e-04      2.04e-01    1.2e-06
 819900      1.20e-01      5.76e-04      1.06e-01    1.2e-06
 820000      2.22e-01      4.21e-04      1.99e-01    1.1e-06
 820100      8.59e-02      5.71e-04      7.50e-02    1.1e-06
 820200      1.09e-01      1.24e-04      9.82e-02    1.1e-06
 820300      2.22e-01      1.01e-04      2.01e-01    1.1e-06
 820400      1.28e-01      7.97e-04      1.12e-01    1.1e-06
 820500      1.99e-01      3.04e-03      1.44e-01    1.1e-06
 820600      2.13e-01      3.05e-04      1.92e-01    1.1e-06
 820700      2.23e-01      2.05e-04      2.02e-01    1.1e-06
 820800      2.49e-01      1.75e-03      2.06e-01    1.1e-06
 820900      2.27e-01      1.49e-04      2.05e-01    1.1e-06
 821000      2.17e-01      1.75e-04      1.96e-01    1.1e-06
 821100      2.26e-01      1.14e-04      2.04e-01    1.1e-06
 821200      2.21e-01      1.18e-05      2.00e-01    1.1e-06
 821300      2.40e-01      4.72e-04      2.16e-01    1.1e-06
 821400      2.35e-01      3.83e-04      2.11e-01    1.1e-06
 821500      4.16e-01      1.15e-03      3.75e-01    1.1e-06
 821600      2.42e-01      1.60e-04      2.19e-01    1.1e-06
 821700      2.31e-01      3.71e-04      2.08e-01    1.1e-06
 821800      2.19e-01      2.55e-04      1.98e-01    1.1e-06
 821900      2.33e-01      1.17e-03      2.02e-01    1.1e-06
 822000      2.23e-01      5.83e-04      1.99e-01    1.1e-06
 822100      1.16e-01      4.65e-04      1.03e-01    1.1e-06
 822200      2.22e-01      2.89e-04      2.00e-01    1.1e-06
 822300      2.49e-01      4.93e-04      2.24e-01    1.1e-06
 822400      2.17e-01      5.38e-05      1.96e-01    1.1e-06
 822500      2.38e-01      6.46e-04      2.13e-01    1.1e-06
 822600      2.28e-01      2.01e-05      2.07e-01    1.1e-06
 822700      9.74e-02      1.19e-03      7.74e-02    1.1e-06
 822800      2.21e-01      3.81e-04      1.99e-01    1.1e-06
 822900      2.35e-01      9.26e-04      2.07e-01    1.1e-06
 823000      2.32e-01      1.11e-03      2.02e-01    1.1e-06
 823100      1.30e-01      1.26e-03      1.09e-01    1.1e-06
 823200      2.27e-01      4.30e-04      2.05e-01    1.1e-06
 823300      2.17e-01      1.39e-04      1.96e-01    1.1e-06
 823400      1.21e-01      6.65e-04      1.07e-01    1.1e-06
 823500      1.25e-01      1.91e-03      9.00e-02    1.1e-06
 823600      2.25e-01      5.94e-04      2.01e-01    1.1e-06
 823700      2.44e-01      6.10e-04      2.18e-01    1.1e-06
 823800      1.25e-01      5.23e-04      1.11e-01    1.1e-06
 823900      2.34e-01      6.12e-04      2.09e-01    1.1e-06
 824000      2.42e-01      3.12e-04      2.19e-01    1.1e-06
 824100      2.31e-01      5.57e-04      2.07e-01    1.1e-06
 824200      8.80e-02      5.18e-04      7.75e-02    1.1e-06
 824300      2.25e-01      7.89e-04      1.99e-01    1.1e-06
 824400      2.36e-01      1.96e-04      2.13e-01    1.1e-06
 824500      1.00e-01      1.27e-03      7.87e-02    1.1e-06
 824600      2.17e-01      3.68e-04      1.95e-01    1.1e-06
 824700      2.09e-01      2.30e-04      1.89e-01    1.1e-06
 824800      2.34e-01      6.47e-06      2.12e-01    1.1e-06
 824900      2.27e-01      3.74e-04      2.04e-01    1.1e-06
 825000      2.44e-01      3.40e-04      2.21e-01    1.1e-06
 825100      2.28e-01      5.88e-04      2.05e-01    1.1e-06
 825200      2.42e-01      6.04e-04      2.18e-01    1.1e-06
 825300      2.41e-01      4.30e-04      2.18e-01    1.1e-06
 825400      2.64e-01      7.08e-04      2.37e-01    1.1e-06
 825500      2.13e-01      5.98e-04      1.91e-01    1.1e-06
 825600      9.65e-02      5.29e-04      8.57e-02    1.1e-06
 825700      2.19e-01      1.98e-04      1.98e-01    1.1e-06
 825800      2.18e-01      2.66e-04      1.98e-01    1.1e-06
 825900      1.01e-01      1.48e-05      9.14e-02    1.1e-06
 826000      1.18e-01      1.32e-03      9.67e-02    1.1e-06
 826100      2.99e-01      1.86e-03      2.53e-01    1.1e-06
 826200      1.01e-01      1.24e-03      8.06e-02    1.1e-06
 826300      2.41e-01      1.01e-03      2.12e-01    1.1e-06
 826400      1.29e-01      5.78e-04      1.15e-01    1.1e-06
 826500      2.28e-01      9.70e-04      2.00e-01    1.1e-06
 826600      4.01e-01      1.53e-03      3.62e-01    1.1e-06
 826700      1.26e-01      9.84e-05      1.15e-01    1.1e-06
 826800      2.08e-01      1.07e-04      1.89e-01    1.1e-06
 826900      2.30e-01      1.23e-03      1.99e-01    1.1e-06
 827000      1.22e-01      6.12e-04      1.09e-01    1.1e-06
 827100      2.70e-01      3.21e-04      2.45e-01    1.1e-06
 827200      1.46e-01      5.50e-06      1.33e-01    1.1e-06
 827300      2.41e-01      5.12e-04      2.17e-01    1.1e-06
 827400      2.27e-01      5.81e-05      2.06e-01    1.1e-06
 827500      2.21e-01      5.29e-04      1.99e-01    1.1e-06
 827600      9.54e-02      7.25e-04      8.28e-02    1.1e-06
 827700      2.24e-01      4.29e-04      2.03e-01    1.1e-06
 827800      2.18e-01      2.41e-04      1.98e-01    1.1e-06
 827900      2.26e-01      1.25e-04      2.05e-01    1.1e-06
 828000      9.09e-02      8.15e-05      8.26e-02    1.1e-06
 828100      1.71e-01      2.47e-03      1.28e-01    1.1e-06
 828200      2.17e-01      7.54e-04      1.93e-01    1.1e-06
 828300      1.16e-01      6.37e-04      1.03e-01    1.1e-06
 828400      2.14e-01      4.51e-06      1.94e-01    1.1e-06
 828500      2.09e-01      4.49e-05      1.90e-01    1.1e-06
 828600      1.00e-01      5.60e-04      8.90e-02    1.1e-06
 828700      9.45e-02      5.38e-04      8.37e-02    1.1e-06
 828800      9.08e-02      2.88e-04      8.19e-02    1.1e-06
 828900      8.88e-02      8.08e-04      7.54e-02    1.1e-06
 829000      2.42e-01      5.06e-04      2.18e-01    1.1e-06
 829100      9.27e-02      6.00e-04      8.15e-02    1.1e-06
 829200      9.51e-02      1.03e-05      8.64e-02    1.1e-06
 829300      2.20e-01      4.68e-04      1.98e-01    1.1e-06
 829400      2.38e-01      3.18e-04      2.16e-01    1.1e-06
 829500      2.62e-01      1.48e-03      2.25e-01    1.1e-06
 829600      3.09e-01      2.50e-03      2.48e-01    1.1e-06
 829700      2.24e-01      6.52e-04      2.01e-01    1.1e-06
 829800      4.37e-01      3.10e-03      3.88e-01    1.1e-06
 829900      1.19e-01      3.15e-04      1.07e-01    1.1e-06
 830000      2.15e-01      6.50e-04      1.93e-01    1.0e-06
 830100      1.07e-01      4.79e-04      9.63e-02    1.0e-06
 830200      2.10e-01      3.22e-04      1.91e-01    1.0e-06
 830300      4.13e-01      6.19e-04      3.77e-01    1.0e-06
 830400      2.38e-01      3.80e-04      2.16e-01    1.0e-06
 830500      2.12e-01      9.71e-04      1.87e-01    1.0e-06
 830600      8.76e-02      6.96e-05      7.99e-02    1.0e-06
 830700      2.27e-01      5.67e-05      2.07e-01    1.0e-06
 830800      2.11e-01      4.08e-04      1.91e-01    1.0e-06
 830900      2.28e-01      1.29e-03      1.97e-01    1.0e-06
 831000      2.15e-01      2.15e-04      1.96e-01    1.0e-06
 831100      2.28e-01      4.34e-04      2.07e-01    1.0e-06
 831200      4.25e-01      1.68e-03      3.85e-01    1.0e-06
 831300      2.17e-01      1.41e-04      1.98e-01    1.0e-06
 831400      2.14e-01      7.43e-04      1.91e-01    1.0e-06
 831500      2.27e-01      5.90e-04      2.05e-01    1.0e-06
 831600      4.04e-01      3.96e-03      3.53e-01    1.0e-06
 831700      2.30e-01      8.97e-05      2.10e-01    1.0e-06
 831800      2.16e-01      1.67e-04      1.97e-01    1.0e-06
 831900      2.23e-01      6.27e-04      2.01e-01    1.0e-06
 832000      2.37e-01      9.61e-04      2.11e-01    1.0e-06
 832100      2.17e-01      3.77e-04      1.97e-01    1.0e-06
 832200      1.23e-01      4.26e-04      1.11e-01    1.0e-06
 832300      2.45e-01      5.21e-04      2.21e-01    1.0e-06
 832400      1.14e-01      1.65e-04      1.04e-01    1.0e-06
 832500      2.45e-01      8.19e-04      2.19e-01    1.0e-06
 832600      2.34e-01      2.51e-04      2.13e-01    1.0e-06
 832700      2.24e-01      6.64e-04      2.01e-01    1.0e-06
 832800      3.02e-01      1.02e-03      2.70e-01    1.0e-06
 832900      2.13e-01      3.23e-04      1.94e-01    1.0e-06
 833000      9.27e-02      3.32e-04      8.38e-02    1.0e-06
 833100      2.43e-01      8.94e-05      2.22e-01    1.0e-06
 833200      1.27e-01      7.14e-04      1.13e-01    1.0e-06
 833300      2.27e-01      4.99e-04      2.05e-01    1.0e-06
 833400      1.12e-01      3.55e-04      1.02e-01    1.0e-06
 833500      2.17e-01      2.96e-04      1.97e-01    1.0e-06
 833600      4.32e-01      1.33e-03      3.92e-01    1.0e-06
 833700      2.31e-01      3.61e-04      2.10e-01    1.0e-06
 833800      1.12e-01      9.91e-04      9.57e-02    1.0e-06
 833900      2.10e-01      9.97e-05      1.91e-01    1.0e-06
 834000      1.04e-01      9.72e-04      8.84e-02    1.0e-06
 834100      1.04e-01      2.88e-04      9.46e-02    1.0e-06
 834200      1.32e-01      7.47e-04      1.17e-01    1.0e-06
 834300      2.25e-01      2.83e-04      2.05e-01    1.0e-06
 834400      2.55e-01      9.27e-04      2.28e-01    1.0e-06
 834500      3.08e-01      3.67e-03      2.02e-01    1.0e-06
 834600      4.39e-01      2.40e-03      3.95e-01    1.0e-06
 834700      2.44e-01      1.47e-03      2.09e-01    1.0e-06
 834800      2.24e-01      7.57e-04      2.01e-01    1.0e-06
 834900      2.28e-01      2.27e-04      2.08e-01    1.0e-06
 835000      2.30e-01      7.22e-04      2.08e-01    9.5e-07
 835100      8.99e-02      1.18e-04      8.23e-02    9.5e-07
 835200      2.17e-01      7.66e-05      1.99e-01    9.5e-07
 835300      2.11e-01      4.47e-04      1.92e-01    9.5e-07
 835400      2.14e-01      1.18e-04      1.96e-01    9.5e-07
 835500      2.53e-01      2.68e-04      2.31e-01    9.5e-07
 835600      2.57e-01      5.52e-04      2.33e-01    9.5e-07
 835700      4.01e-01      6.00e-04      3.67e-01    9.5e-07
 835800      2.23e-01      3.14e-04      2.04e-01    9.5e-07
 835900      1.30e-01      4.89e-05      1.19e-01    9.5e-07
 836000      2.10e-01      3.00e-04      1.91e-01    9.5e-07
 836100      1.01e-01      3.96e-04      9.18e-02    9.5e-07
 836200      2.19e-01      1.60e-04      2.01e-01    9.5e-07
 836300      2.41e-01      6.30e-04      2.19e-01    9.5e-07
 836400      2.17e-01      2.86e-04      1.99e-01    9.5e-07
 836500      1.24e-01      2.73e-04      1.13e-01    9.5e-07
 836600      2.41e-01      8.09e-04      2.17e-01    9.5e-07
 836700      2.33e-01      1.16e-04      2.13e-01    9.5e-07
 836800      2.20e-01      3.81e-04      2.01e-01    9.5e-07
 836900      1.13e-01      1.36e-03      9.08e-02    9.5e-07
 837000      1.23e-01      1.00e-03      1.07e-01    9.5e-07
 837100      9.76e-02      1.89e-04      8.92e-02    9.5e-07
 837200      1.13e-01      1.35e-03      9.16e-02    9.5e-07
 837300      8.78e-02      4.38e-04      7.89e-02    9.5e-07
 837400      1.30e-01      1.24e-03      1.11e-01    9.5e-07
 837500      2.34e-01      1.48e-03      1.99e-01    9.5e-07
 837600      2.54e-01      6.83e-04      2.30e-01    9.5e-07
 837700      2.21e-01      7.11e-04      1.99e-01    9.5e-07
 837800      2.22e-01      3.85e-04      2.02e-01    9.5e-07
 837900      1.04e-01      1.80e-04      9.52e-02    9.5e-07
 838000      2.04e-01      6.81e-04      1.84e-01    9.5e-07
 838100      1.24e-01      2.14e-05      1.14e-01    9.5e-07
 838200      2.12e-01      4.34e-04      1.93e-01    9.5e-07
 838300      2.15e-01      3.79e-04      1.96e-01    9.5e-07
 838400      2.55e-01      3.01e-04      2.34e-01    9.5e-07
 838500      2.34e-01      5.25e-04      2.13e-01    9.5e-07
 838600      2.16e-01      2.69e-05      1.98e-01    9.5e-07
 838700      2.19e-01      9.17e-04      1.95e-01    9.5e-07
 838800      1.20e-01      4.21e-04      1.09e-01    9.5e-07
 838900      2.29e-01      7.16e-04      2.07e-01    9.5e-07
 839000      1.28e-01      5.84e-04      1.15e-01    9.5e-07
 839100      1.15e-01      5.98e-04      1.03e-01    9.5e-07
 839200      4.04e-01      1.58e-03      3.68e-01    9.5e-07
 839300      2.29e-01      5.15e-04      2.08e-01    9.5e-07
 839400      2.12e-01      1.21e-04      1.94e-01    9.5e-07
 839500      2.30e-01      6.70e-05      2.10e-01    9.5e-07
 839600      2.42e-01      2.02e-03      1.94e-01    9.5e-07
 839700      2.29e-01      8.44e-05      2.09e-01    9.5e-07
 839800      2.32e-01      9.75e-04      2.06e-01    9.5e-07
 839900      1.09e-01      7.10e-04      9.67e-02    9.5e-07
 840000      2.42e-01      7.90e-04      2.18e-01    9.0e-07
 840100      2.28e-01      8.24e-05      2.10e-01    9.0e-07
 840200      2.19e-01      5.19e-04      2.00e-01    9.0e-07
 840300      1.09e-01      1.81e-05      1.01e-01    9.0e-07
 840400      2.19e-01      7.72e-04      1.98e-01    9.0e-07
 840500      2.74e-01      9.24e-04      2.47e-01    9.0e-07
 840600      2.13e-01      3.27e-05      1.96e-01    9.0e-07
 840700      2.50e-01      4.27e-04      2.29e-01    9.0e-07
 840800      2.27e-01      3.41e-04      2.08e-01    9.0e-07
 840900      1.06e-01      1.09e-03      8.94e-02    9.0e-07
 841000      2.46e-01      8.51e-04      2.21e-01    9.0e-07
 841100      2.34e-01      7.39e-04      2.12e-01    9.0e-07
 841200      2.19e-01      1.28e-03      1.89e-01    9.0e-07
 841300      1.23e-01      1.04e-03      1.07e-01    9.0e-07
 841400      2.31e-01      5.10e-05      2.13e-01    9.0e-07
 841500      4.40e-01      2.80e-04      4.05e-01    9.0e-07
