#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 172600      3.68e+00      3.43e-03      2.77e-01    8.7e-04
 172700      1.26e+00      3.37e-03      9.49e-02    8.7e-04
 172800      2.86e+00      2.62e-03      2.16e-01    8.7e-04
 172900      2.84e+00      3.75e-04      2.14e-01    8.7e-04
 173000      2.77e+00      2.54e-03      2.09e-01    8.7e-04
 173100      2.54e+00      1.71e-03      1.92e-01    8.7e-04
 173200      1.68e+00      2.70e-03      1.27e-01    8.7e-04
 173300      2.80e+00      3.16e-04      2.11e-01    8.7e-04
 173400      1.18e+00      4.82e-03      8.83e-02    8.7e-04
 173500      1.18e+00      8.37e-03      8.60e-02    8.7e-04
 173600      1.52e+00      1.91e-03      1.15e-01    8.7e-04
 173700      2.61e+00      2.61e-03      1.97e-01    8.7e-04
 173800      2.96e+00      2.66e-03      2.23e-01    8.7e-04
 173900      2.94e+00      1.47e-03      2.21e-01    8.7e-04
 174000      1.49e+00      2.45e-04      1.13e-01    8.7e-04
 174100      1.47e+00      1.75e-03      1.11e-01    8.7e-04
 174200      2.72e+00      2.26e-03      2.05e-01    8.7e-04
 174300      2.99e+00      1.62e-02      2.16e-01    8.7e-04
 174400      2.63e+00      1.34e-03      1.99e-01    8.7e-04
 174500      2.76e+00      2.00e-03      2.08e-01    8.7e-04
 174600      1.33e+00      2.14e-03      1.00e-01    8.7e-04
 174700      4.84e+00      1.77e-02      3.63e-01    8.7e-04
 174800      2.60e+00      1.99e-03      1.96e-01    8.7e-04
 174900      2.78e+00      4.10e-03      2.09e-01    8.7e-04
 175000      1.88e+00      2.27e-02      1.31e-01    8.3e-04
 175100      1.83e+00      3.39e-02      1.06e-01    8.3e-04
 175200      4.88e+00      8.28e-03      3.77e-01    8.3e-04
 175300      2.81e+00      3.12e-03      2.17e-01    8.3e-04
 175400      1.39e+00      9.30e-04      1.08e-01    8.3e-04
 175500      2.77e+00      6.61e-03      2.13e-01    8.3e-04
 175600      2.95e+00      5.38e-03      2.27e-01    8.3e-04
 175700      2.38e+00      1.63e-03      1.84e-01    8.3e-04
 175800      2.85e+00      2.15e-03      2.20e-01    8.3e-04
 175900      2.77e+00      3.84e-03      2.14e-01    8.3e-04
 176000      2.60e+00      2.27e-03      2.01e-01    8.3e-04
 176100      5.30e+00      1.15e-02      4.10e-01    8.3e-04
 176200      2.89e+00      6.69e-02      1.25e-01    8.3e-04
 176300      3.18e+00      3.06e-03      2.45e-01    8.3e-04
 176400      1.62e+00      3.25e-03      1.25e-01    8.3e-04
 176500      2.63e+00      1.05e-04      2.04e-01    8.3e-04
 176600      1.46e+00      5.91e-03      1.12e-01    8.3e-04
 176700      1.23e+00      4.15e-03      9.46e-02    8.3e-04
 176800      2.51e+00      6.36e-04      1.94e-01    8.3e-04
 176900      1.29e+00      2.46e-03      9.93e-02    8.3e-04
 177000      2.98e+00      4.83e-03      2.30e-01    8.3e-04
 177100      1.39e+00      9.70e-04      1.07e-01    8.3e-04
 177200      1.53e+00      1.55e-02      1.10e-01    8.3e-04
 177300      2.99e+00      6.50e-03      2.30e-01    8.3e-04
 177400      5.03e+00      3.66e-02      3.81e-01    8.3e-04
 177500      2.76e+00      1.56e-02      2.03e-01    8.3e-04
 177600      1.43e+00      5.77e-03      1.10e-01    8.3e-04
 177700      3.57e+00      2.39e-03      2.77e-01    8.3e-04
 177800      1.13e+00      9.88e-04      8.75e-02    8.3e-04
 177900      2.63e+00      1.95e-03      2.03e-01    8.3e-04
 178000      4.93e+00      5.48e-04      3.82e-01    8.3e-04
 178100      2.49e+00      3.37e-03      1.92e-01    8.3e-04
 178200      1.41e+00      7.01e-03      1.08e-01    8.3e-04
 178300      2.92e+00      3.33e-03      2.26e-01    8.3e-04
 178400      2.55e+00      1.15e-03      1.97e-01    8.3e-04
 178500      2.93e+00      4.08e-03      2.26e-01    8.3e-04
 178600      2.49e+00      6.57e-03      1.91e-01    8.3e-04
 178700      2.77e+00      2.55e-03      2.14e-01    8.3e-04
 178800      2.80e+00      3.57e-03      2.16e-01    8.3e-04
 178900      2.78e+00      7.68e-03      2.13e-01    8.3e-04
 179000      3.12e+00      6.38e-03      2.40e-01    8.3e-04
 179100      2.51e+00      5.39e-03      1.93e-01    8.3e-04
 179200      2.90e+00      5.80e-03      2.24e-01    8.3e-04
 179300      2.75e+00      5.91e-03      2.12e-01    8.3e-04
 179400      2.83e+00      4.30e-03      2.18e-01    8.3e-04
 179500      1.58e+00      2.06e-02      1.08e-01    8.3e-04
 179600      4.64e+00      1.58e-03      3.59e-01    8.3e-04
 179700      2.91e+00      2.68e-03      2.25e-01    8.3e-04
 179800      2.82e+00      1.62e-03      2.18e-01    8.3e-04
 179900      2.60e+00      8.50e-03      1.98e-01    8.3e-04
 180000      2.60e+00      4.18e-03      2.06e-01    7.9e-04
 180100      2.44e+00      2.20e-03      1.94e-01    7.9e-04
 180200      2.48e+00      1.44e-04      1.97e-01    7.9e-04
 180300      3.01e+00      2.84e-03      2.39e-01    7.9e-04
 180400      1.36e+00      3.36e-03      1.07e-01    7.9e-04
 180500      2.51e+00      2.87e-03      1.99e-01    7.9e-04
 180600      3.63e+00      3.74e-02      2.41e-01    7.9e-04
 180700      2.60e+00      2.64e-03      2.06e-01    7.9e-04
 180800      2.77e+00      1.28e-02      2.13e-01    7.9e-04
 180900      2.81e+00      1.87e-02      2.09e-01    7.9e-04
 181000      2.57e+00      4.75e-04      2.04e-01    7.9e-04
 181100      2.93e+00      1.42e-04      2.33e-01    7.9e-04
 181200      2.39e+00      8.16e-05      1.90e-01    7.9e-04
 181300      3.09e+00      1.12e-03      2.45e-01    7.9e-04
 181400      2.41e+00      6.15e-04      1.91e-01    7.9e-04
 181500      1.10e+00      2.90e-03      8.66e-02    7.9e-04
 181600      1.08e+00      2.11e-03      8.56e-02    7.9e-04
 181700      2.76e+00      1.27e-04      2.19e-01    7.9e-04
 181800      1.34e+00      5.49e-03      1.05e-01    7.9e-04
 181900      1.40e+00      7.36e-04      1.11e-01    7.9e-04
 182000      2.54e+00      4.45e-03      2.01e-01    7.9e-04
 182100      2.69e+00      1.51e-03      2.14e-01    7.9e-04
 182200      1.44e+00      2.54e-02      8.86e-02    7.9e-04
 182300      2.64e+00      1.40e-03      2.09e-01    7.9e-04
 182400      2.50e+00      2.09e-03      1.98e-01    7.9e-04
 182500      3.11e+00      2.25e-04      2.47e-01    7.9e-04
 182600      2.72e+00      8.97e-04      2.16e-01    7.9e-04
 182700      2.53e+00      5.95e-04      2.01e-01    7.9e-04
 182800      2.52e+00      1.11e-02      1.95e-01    7.9e-04
 182900      2.49e+00      3.38e-03      1.97e-01    7.9e-04
 183000      2.55e+00      3.98e-03      2.01e-01    7.9e-04
 183100      2.49e+00      3.50e-03      1.97e-01    7.9e-04
 183200      1.53e+00      3.16e-03      1.21e-01    7.9e-04
 183300      2.48e+00      6.82e-03      1.95e-01    7.9e-04
 183400      2.61e+00      6.18e-04      2.07e-01    7.9e-04
 183500      4.33e+00      4.39e-03      3.44e-01    7.9e-04
 183600      1.39e+00      5.65e-03      1.09e-01    7.9e-04
 183700      1.56e+00      2.20e-02      1.07e-01    7.9e-04
 183800      2.53e+00      1.06e-02      1.96e-01    7.9e-04
 183900      2.58e+00      1.40e-03      2.05e-01    7.9e-04
 184000      3.03e+00      1.59e-02      2.31e-01    7.9e-04
 184100      1.32e+00      6.59e-03      1.03e-01    7.9e-04
 184200      1.88e+00      6.70e-03      1.48e-01    7.9e-04
 184300      3.04e+00      1.23e-03      2.42e-01    7.9e-04
 184400      2.56e+00      2.71e-03      2.03e-01    7.9e-04
 184500      3.03e+00      5.71e-02      1.76e-01    7.9e-04
 184600      1.76e+00      1.04e-02      1.37e-01    7.9e-04
 184700      2.71e+00      2.16e-03      2.15e-01    7.9e-04
 184800      2.66e+00      1.16e-03      2.11e-01    7.9e-04
 184900      2.72e+00      4.18e-04      2.16e-01    7.9e-04
 185000      2.56e+00      2.40e-03      2.08e-01    7.5e-04
 185100      2.51e+00      3.56e-03      2.04e-01    7.5e-04
 185200      2.84e+00      4.82e-03      2.30e-01    7.5e-04
 185300      2.77e+00      1.25e-03      2.26e-01    7.5e-04
 185400      2.90e+00      1.12e-04      2.36e-01    7.5e-04
 185500      2.58e+00      2.41e-03      2.10e-01    7.5e-04
 185600      1.12e+00      2.04e-03      9.06e-02    7.5e-04
 185700      2.69e+00      1.16e-03      2.19e-01    7.5e-04
 185800      2.84e+00      5.12e-03      2.30e-01    7.5e-04
 185900      1.38e+00      1.49e-04      1.12e-01    7.5e-04
 186000      1.69e+00      3.35e-04      1.38e-01    7.5e-04
 186100      2.64e+00      1.45e-03      2.15e-01    7.5e-04
 186200      2.39e+00      5.80e-04      1.95e-01    7.5e-04
 186300      2.75e+00      4.36e-04      2.24e-01    7.5e-04
 186400      2.62e+00      9.52e-03      2.09e-01    7.5e-04
 186500      2.57e+00      3.81e-04      2.09e-01    7.5e-04
 186600      1.85e+00      6.41e-03      1.50e-01    7.5e-04
 186700      2.39e+00      3.08e-03      1.94e-01    7.5e-04
 186800      1.17e+00      3.21e-03      9.48e-02    7.5e-04
 186900      3.26e+00      1.98e-02      2.51e-01    7.5e-04
 187000      1.56e+00      2.55e-02      1.02e-01    7.5e-04
 187100      2.97e+00      2.47e-02      2.17e-01    7.5e-04
 187200      2.44e+00      1.98e-03      1.98e-01    7.5e-04
 187300      1.03e+00      1.83e-03      8.36e-02    7.5e-04
 187400      2.66e+00      3.05e-03      2.16e-01    7.5e-04
 187500      2.47e+00      3.73e-03      2.00e-01    7.5e-04
 187600      2.69e+00      2.29e-03      2.19e-01    7.5e-04
 187700      2.47e+00      4.54e-03      2.00e-01    7.5e-04
 187800      2.73e+00      7.26e-04      2.22e-01    7.5e-04
 187900      1.34e+00      5.68e-03      1.08e-01    7.5e-04
 188000      2.86e+00      1.17e-03      2.33e-01    7.5e-04
 188100      2.68e+00      9.09e-04      2.19e-01    7.5e-04
 188200      2.44e+00      8.85e-03      1.95e-01    7.5e-04
 188300      1.52e+00      9.27e-03      1.21e-01    7.5e-04
 188400      2.98e+00      5.70e-04      2.43e-01    7.5e-04
 188500      2.61e+00      6.21e-03      2.11e-01    7.5e-04
 188600      2.66e+00      1.42e-03      2.17e-01    7.5e-04
 188700      2.73e+00      9.81e-03      2.18e-01    7.5e-04
 188800      2.50e+00      3.19e-03      2.03e-01    7.5e-04
 188900      2.58e+00      3.31e-03      2.10e-01    7.5e-04
 189000      2.90e+00      2.22e-03      2.36e-01    7.5e-04
 189100      1.38e+00      4.87e-03      1.11e-01    7.5e-04
 189200      2.75e+00      5.67e-03      2.22e-01    7.5e-04
 189300      2.56e+00      2.44e-03      2.08e-01    7.5e-04
 189400      1.35e+00      1.27e-03      1.10e-01    7.5e-04
 189500      1.60e+00      1.07e-02      1.27e-01    7.5e-04
 189600      1.39e+00      3.36e-03      1.13e-01    7.5e-04
 189700      2.50e+00      2.91e-03      2.03e-01    7.5e-04
 189800      1.18e+00      6.69e-03      9.42e-02    7.5e-04
 189900      2.95e+00      2.24e-02      2.19e-01    7.5e-04
 190000      2.79e+00      2.67e-02      2.00e-01    7.1e-04
 190100      1.11e+00      2.74e-03      9.25e-02    7.1e-04
 190200      2.36e+00      4.07e-04      1.97e-01    7.1e-04
 190300      1.55e+00      7.15e-03      1.28e-01    7.1e-04
 190400      1.14e+00      7.99e-04      9.51e-02    7.1e-04
 190500      1.08e+00      4.00e-04      9.05e-02    7.1e-04
 190600      2.54e+00      3.79e-03      2.12e-01    7.1e-04
 190700      2.63e+00      4.58e-03      2.19e-01    7.1e-04
 190800      1.91e+00      2.18e-02      1.45e-01    7.1e-04
 190900      2.65e+00      6.37e-03      2.19e-01    7.1e-04
 191000      2.44e+00      4.40e-05      2.04e-01    7.1e-04
 191100      2.60e+00      1.95e-03      2.17e-01    7.1e-04
 191200      2.45e+00      2.57e-04      2.05e-01    7.1e-04
 191300      2.64e+00      1.41e-03      2.21e-01    7.1e-04
 191400      2.62e+00      8.54e-03      2.16e-01    7.1e-04
 191500      2.45e+00      3.63e-03      2.04e-01    7.1e-04
 191600      2.66e+00      1.05e-03      2.22e-01    7.1e-04
 191700      2.80e+00      3.78e-03      2.33e-01    7.1e-04
 191800      1.34e+00      3.45e-03      1.12e-01    7.1e-04
 191900      1.36e+00      1.63e-03      1.13e-01    7.1e-04
 192000      1.73e+00      5.20e-03      1.44e-01    7.1e-04
 192100      2.77e+00      1.43e-03      2.31e-01    7.1e-04
 192200      1.48e+00      1.43e-03      1.24e-01    7.1e-04
 192300      2.93e+00      1.54e-02      2.35e-01    7.1e-04
 192400      2.48e+00      2.96e-04      2.07e-01    7.1e-04
 192500      1.34e+00      1.36e-02      1.04e-01    7.1e-04
 192600      1.45e+00      6.79e-03      1.20e-01    7.1e-04
 192700      2.40e+00      1.69e-03      2.01e-01    7.1e-04
 192800      2.80e+00      8.46e-03      2.31e-01    7.1e-04
 192900      2.45e+00      1.51e-03      2.05e-01    7.1e-04
 193000      2.35e+00      1.40e-03      1.97e-01    7.1e-04
 193100      2.63e+00      4.72e-03      2.19e-01    7.1e-04
 193200      1.59e+00      4.93e-03      1.32e-01    7.1e-04
 193300      2.84e+00      9.70e-04      2.37e-01    7.1e-04
 193400      1.05e+00      1.04e-02      8.23e-02    7.1e-04
 193500      2.50e+00      4.04e-03      2.08e-01    7.1e-04
 193600      2.34e+00      3.34e-03      1.95e-01    7.1e-04
 193700      2.49e+00      4.08e-03      2.07e-01    7.1e-04
 193800      2.48e+00      6.85e-04      2.07e-01    7.1e-04
 193900      2.39e+00      3.24e-03      1.99e-01    7.1e-04
 194000      2.41e+00      3.33e-03      2.01e-01    7.1e-04
 194100      1.48e+00      1.99e-02      1.08e-01    7.1e-04
 194200      2.71e+00      4.41e-03      2.26e-01    7.1e-04
 194300      2.43e+00      2.71e-03      2.02e-01    7.1e-04
 194400      1.16e+00      1.21e-02      8.94e-02    7.1e-04
 194500      1.73e+00      2.17e-03      1.44e-01    7.1e-04
 194600      2.43e+00      7.26e-04      2.03e-01    7.1e-04
 194700      1.44e+00      8.12e-03      1.18e-01    7.1e-04
 194800      2.53e+00      7.11e-03      2.09e-01    7.1e-04
 194900      2.55e+00      2.79e-03      2.13e-01    7.1e-04
 195000      2.57e+00      6.98e-04      2.20e-01    6.8e-04
 195100      1.41e+00      1.58e-02      1.10e-01    6.8e-04
 195200      2.57e+00      3.26e-03      2.20e-01    6.8e-04
 195300      2.43e+00      2.17e-03      2.08e-01    6.8e-04
 195400      2.46e+00      3.25e-03      2.11e-01    6.8e-04
 195500      2.41e+00      1.07e-03      2.06e-01    6.8e-04
 195600      2.66e+00      1.38e-02      2.19e-01    6.8e-04
 195700      1.08e+00      6.78e-03      8.98e-02    6.8e-04
 195800      2.55e+00      1.05e-02      2.13e-01    6.8e-04
 195900      1.57e+00      1.16e-02      1.30e-01    6.8e-04
 196000      2.29e+00      5.69e-03      1.94e-01    6.8e-04
 196100      2.32e+00      3.13e-03      1.98e-01    6.8e-04
 196200      2.88e+00      1.83e-04      2.47e-01    6.8e-04
 196300      2.92e+00      6.48e-04      2.50e-01    6.8e-04
 196400      2.87e+00      3.80e-03      2.46e-01    6.8e-04
 196500      2.38e+00      2.04e-03      2.04e-01    6.8e-04
 196600      1.02e+00      2.58e-03      8.72e-02    6.8e-04
 196700      1.08e+00      1.36e-03      9.25e-02    6.8e-04
 196800      1.37e+00      7.78e-03      1.15e-01    6.8e-04
 196900      1.49e+00      2.08e-02      1.10e-01    6.8e-04
 197000      2.54e+00      1.21e-02      2.10e-01    6.8e-04
 197100      2.32e+00      1.85e-03      1.99e-01    6.8e-04
 197200      2.50e+00      5.41e-04      2.14e-01    6.8e-04
 197300      2.55e+00      5.67e-03      2.17e-01    6.8e-04
 197400      1.22e+00      9.89e-03      1.00e-01    6.8e-04
 197500      2.31e+00      5.07e-03      1.96e-01    6.8e-04
 197600      2.58e+00      2.68e-03      2.21e-01    6.8e-04
 197700      5.18e+00      2.50e-03      4.44e-01    6.8e-04
 197800      1.04e+00      7.82e-03      8.58e-02    6.8e-04
 197900      2.35e+00      3.01e-03      2.01e-01    6.8e-04
 198000      2.24e+00      6.11e-04      1.92e-01    6.8e-04
 198100      2.42e+00      3.05e-03      2.07e-01    6.8e-04
 198200      1.22e+00      5.51e-03      1.03e-01    6.8e-04
 198300      2.48e+00      2.99e-04      2.13e-01    6.8e-04
 198400      2.42e+00      2.46e-04      2.07e-01    6.8e-04
 198500      2.30e+00      6.83e-03      1.95e-01    6.8e-04
 198600      2.94e+00      7.26e-02      1.10e-01    6.8e-04
 198700      1.90e+00      2.72e-03      1.62e-01    6.8e-04
 198800      2.69e+00      5.23e-03      2.30e-01    6.8e-04
 198900      2.32e+00      2.08e-03      1.99e-01    6.8e-04
 199000      2.46e+00      1.57e-03      2.11e-01    6.8e-04
 199100      1.35e+00      6.32e-03      1.14e-01    6.8e-04
 199200      1.42e+00      3.72e-03      1.21e-01    6.8e-04
 199300      1.32e+00      5.78e-03      1.11e-01    6.8e-04
 199400      2.42e+00      5.08e-03      2.06e-01    6.8e-04
 199500      2.47e+00      3.68e-06      2.12e-01    6.8e-04
 199600      1.24e+00      5.20e-04      1.06e-01    6.8e-04
 199700      2.41e+00      1.48e-03      2.07e-01    6.8e-04
 199800      1.12e+00      1.40e-02      8.57e-02    6.8e-04
 199900      2.38e+00      2.66e-04      2.04e-01    6.8e-04
 200000      2.34e+00      5.78e-04      2.05e-01    6.4e-04
 200100      2.22e+00      1.38e-03      1.95e-01    6.4e-04
 200200      2.87e+00      4.72e-03      2.51e-01    6.4e-04
 200300      1.00e+00      8.61e-03      8.35e-02    6.4e-04
 200400      2.49e+00      1.99e-04      2.19e-01    6.4e-04
 200500      2.43e+00      7.38e-04      2.14e-01    6.4e-04
 200600      2.22e+00      1.53e-03      1.95e-01    6.4e-04
 200700      9.44e-01      8.63e-03      7.82e-02    6.4e-04
 200800      2.49e+00      3.21e-03      2.18e-01    6.4e-04
 200900      2.41e+00      3.55e-03      2.11e-01    6.4e-04
 201000      2.22e+00      5.04e-02      1.09e-01    6.4e-04
 201100      2.47e+00      8.65e-04      2.17e-01    6.4e-04
 201200      2.30e+00      6.64e-03      2.00e-01    6.4e-04
 201300      1.32e+00      3.30e-04      1.16e-01    6.4e-04
 201400      4.50e+00      1.84e-03      3.96e-01    6.4e-04
 201500      2.41e+00      3.57e-04      2.12e-01    6.4e-04
 201600      2.12e+00      1.33e-03      1.86e-01    6.4e-04
 201700      9.77e-01      1.04e-04      8.59e-02    6.4e-04
 201800      1.33e+00      7.61e-03      1.14e-01    6.4e-04
 201900      1.06e+00      7.10e-04      9.31e-02    6.4e-04
 202000      2.44e+00      4.21e-03      2.13e-01    6.4e-04
 202100      2.43e+00      2.01e-03      2.13e-01    6.4e-04
 202200      3.96e+00      1.04e-02      3.47e-01    6.4e-04
 202300      4.51e+00      5.49e-03      3.96e-01    6.4e-04
 202400      2.18e+00      6.32e-04      1.92e-01    6.4e-04
 202500      2.49e+00      5.96e-03      2.17e-01    6.4e-04
 202600      2.76e+00      2.76e-03      2.42e-01    6.4e-04
 202700      2.58e+00      1.13e-02      2.21e-01    6.4e-04
